sep=,
105845470,1,Davi Daniel Sousa Carvalho,9875
190332286,1,Alex Fábio Guerreiro Leite,1314
183485695,1,Leandro Ângelo Fonseca Santos,5496
65565411,1,Ismael Ricardo Simões Oliveira,9121
82445023,1,Tomé Rafael Baptista Miranda,0302
207055882,1,David Brian Figueiredo Mota,8662
62438033,1,Ian Daniel Faria Araújo,2009
42920426,1,Vicente Ricardo Valente Lourenço,4619
209797007,1,Tiago Miguel Abreu Lourenço,7917
215946086,1,Alex Jorge Magalhães Azevedo,6381
87750018,1,Rui Cristiano Morais Amorim,4961
90193935,1,Bruno André Maia Branco,6899
155852718,1,Daniel Enzo Loureiro Vieira,4925
218234097,1,Alexandre Jaime Matias Costa,0591
234495496,1,Rui Márcio Andrade Machado,6772
253629257,1,Dário João Freitas Nascimento,7268
190011821,1,Leandro Leonardo Andrade Carneiro,3824
49703570,1,Vicente Guilherme Fonseca Macedo,8900
109093693,1,Tomé Leonardo Andrade Maia,0566
239396959,1,Tomás Paulo Lopes Esteves,7739
289248007,1,Pedro Duarte Melo Branco,8173
173819382,1,Frederico Pedro Carneiro Lima,7796
282446060,1,Diogo Rúben Lima Amaral,9822
166095223,1,David Luís Soares Nogueira,5591
87947423,1,Matias Ian Paiva Nascimento,1532
253651870,1,Miguel Leandro Pinheiro Freitas,3539
55603192,1,Gonçalo Tiago Sousa Lopes,0634
181771940,1,Francisco Gabriel Pinto Marques,5583
221643423,1,Dinis Diogo Faria Rodrigues,1980
117537726,1,Rafael Tomé Pacheco Costa,1421
260725500,1,Lourenço Rodrigo Tavares Guerreiro,1088
154435593,1,Dário Ricardo Rodrigues Paiva,0238
62205914,1,Ivan Manuel Pinheiro Morais,7819
87960681,1,António Vasco Baptista Magalhães,3095
145106393,1,Frederico Joel Gonçalves Teixeira,3297
257652054,1,Tiago Frederico Martins Branco,9839
207089385,1,Octávio Isac Monteiro Moreira,9640
147362138,1,Edgar Marco Marques Faria,4894
52720071,1,Daniel Bruno Domingues Monteiro,5911
22266660,1,Samuel Afonso Antunes Batista,2633
204169996,1,Ivan João Domingues Loureiro,6637
280762856,1,Alex Eduardo Mota Neto,7432
198109171,1,Santiago César Monteiro Baptista,4295
109918404,1,Wilson Sebastião Santos Carvalho,2924
144712124,1,Isaac Matias Lima Magalhães,6026
41903835,1,Gil Jaime Domingues Pacheco,8925
139796133,1,Isaac Fernando Gonçalves Macedo,9066
279098194,1,André Isaac Magalhães Melo,9284
192953875,1,Gil Vicente Mota Amorim,5480
109707726,1,Gustavo Vicente Pires Henriques,9306
202523056,1,Vicente Guilherme Barbosa Miranda,6178
34437042,1,Joaquim Duarte Sá Costa,5486
107605619,1,Lourenço Lucas Azevedo Machado,9223
38731367,1,António Vicente Magalhães Branco,1653
270727732,1,Renato Miguel Marques Cruz,5490
18257556,1,Renato Alexandre Faria Marques,9800
206521004,1,Tomás Bernardo Monteiro Lourenço,7023
50899887,1,José Bruno Carneiro Marques,0059
262809337,1,Tiago Gustavo Cavalo Brito,2114
69611962,1,Hugo Luís Pires Macedo,9612
193169887,1,Alexandre Gabriel Leite Magalhães,8787
14613301,1,Gustavo João Leite Rocha,0736
158244992,1,Vicente Tomé Soares Gonçalves,1461
164820536,1,Isac Xavier Sousa Vieira,5141
96859238,1,Lucas Rafael Fonseca Nunes,8733
294437171,1,Octávio Fábio Teixeira Branco,5511
87316820,1,Ângelo Marco Cruz Silva,7054
101992539,1,Francisco Dário Rocha Torres,8126
66392566,1,David Joel Gomes Magalhães,0407
109486994,1,Alex João Ramos Macedo,5202
54298998,1,Rui Santiago Carneiro Guerreiro,7714
288562510,1,Wilson Pedro Teixeira Amorim,5905
50299304,1,Samuel Francisco Faria Cavalo,3328
100094812,1,Dinis Luís Lima Gomes,2273
197148593,1,Octávio Rúben Torres Neves,3283
243456519,1,João Miguel Andrade Neves,8908
115860196,1,Ivan Ângelo Coelho Lopes,1219
75808403,1,Renato Tiago Torres Gaspar,5134
142892853,1,Wilson Jaime Henriques Nascimento,5687
129800565,1,Pedro Gil Rocha Almeida,2018
72128521,1,Gustavo Gil Benancio Reis,6177
219842615,1,Ângelo André Marques Leite,2335
11077417,1,Daniel César Nascimento Rodrigues,6823
12734043,1,César Alex Simões Pinheiro,6934
205378846,1,Gabriel Miguel Matos Vicente,1852
10576736,1,Jaime Fernando Pires Melo,7035
145322031,1,André Cristiano Ribeiro Sousa,6046
97291462,1,Leandro Rafael Moreira Pinho,1719
213313495,1,Sebastião Tiago Leal Lima,2227
130693289,1,Daniel Ivan Magalhães Nogueira,6200
72357484,1,Lourenço Rui Ferreira Baptista,9457
77945429,1,Leandro Gustavo Lourenço Borges,9149
108507130,1,Dário Vicente Melo Cardoso,3900
17837282,1,Daniel Ricardo Morais Moreira,8350
105407908,1,Wilson Ivan Nunes Barros,1695
53116402,1,Dário Ricardo Ribeiro Vaz,8970
45081342,1,Dário André Ferreira Leal,9771
108470140,1,Vicente Gustavo Maia Silva,8851
87384965,1,Octávio Rodrigo Leal Freitas,5311
93181047,1,Lucas Artur Ramos Garcia,2587
61764046,1,Dinis Bruno Esteves Melo,0709
28488746,1,Jorge Rafael Neto Figueiredo,2405
291417166,1,Jorge Henrique Vaz Correia,4084
89814757,1,César Luís Lourenço Vaz,9887
12672572,1,Enzo Renato Valente Marques,9852
167361760,1,Diogo Wilson Rocha Pinto,8587
243038018,1,Bernardo Eduardo Torres Campos,2746
280498021,1,Carlos Martim Moreira Miranda,5033
69554428,1,Rodrigo Tiago Andrade Pinheiro,0393
253417015,1,Alexandre Guilherme Loureiro Ribeiro,5105
229815350,1,Alexandre Jorge Carvalho Ramos,7120
23870086,1,Leonardo Wilson Santos Macedo,6803
272095157,1,Joel António Antunes Barros,2413
20834844,1,Joel Tomás Garcia Martins,4891
194832686,1,Jaime Samuel Cardoso Neto,5900
57578289,1,Jorge Frederico Abreu Barros,5405
184327856,1,Alex Fernando Benancio Araújo,2986
115448008,1,Lucas Carlos Rocha Guerreiro,2412
107235303,1,Ricardo Hugo Matias Esteves,9840
270801111,1,Henrique Hugo Pires Lourenço,6024
297075284,1,Ivan Ian Baptista Moreira,6553
166946330,1,José João Alves Pereira,5847
212889834,1,César Frederico Correia Rodrigues,0107
280034740,1,Duarte Rafael Simões Morais,9258
190936944,1,Fernando Leandro Teixeira Machado,3238
71961102,1,Octávio Vicente Ribeiro Castro,5495
161562089,1,Gustavo Rúben Neves Garcia,0870
286416942,1,Renato Artur Reis Teixeira,1670
234107811,1,Xavier Ismael Reis Faria,4551
72962362,1,Rúben Isac Reis Morais,4804
245171169,1,Artur Joaquim Neto Castro,2679
269458360,1,Manuel Simão Cunha Garcia,2157
182608144,1,Dário Bernardo Faria Marques,5481
109294439,1,Kevin Ivan Paiva Macedo,4887
238184964,1,Alexandre Carlos Teixeira Garcia,9124
232608677,1,Vicente Ângelo Cavalo Cunha,3869
122037006,1,Marco Octávio Barbosa Fonseca,8104
78884805,1,Brian David Barbosa Macedo,9741
28110848,1,Isac Simão Castro Oliveira,5745
131003738,1,Gonçalo Tomé Neto Tavares,7063
81269317,1,Rui Jaime Lopes Santos,0634
126424426,1,Mateus Diego Barbosa Jesus,2579
23023277,1,Ivan Alexandre Garcia Borges,6931
293697574,1,Enzo João Lourenço Domingues,6134
271806233,1,César Enzo Melo Nogueira,9488
209549271,1,Gustavo Afonso Cruz Esteves,3629
139339721,1,Gonçalo Jaime Moreira Ramos,2014
27508050,1,Diogo João Castro Antunes,3632
127829301,1,Francisco Isac Mendes Benancio,6372
226917411,1,Edgar Paulo Santos Pires,3322
238174068,1,Gabriel Alex da Horta Cavalo,3715
31577199,1,Lucas Davi Almeida Faria,9532
174705820,1,Gonçalo Gil Martins Marques,6896
185306628,1,Eduardo Isac Garcia Tavares,6536
209137740,1,Edgar Joaquim Moreira Castro,1182
104729277,1,Diego Rúben Pacheco Carvalho,2885
225153458,1,Guilherme Rui Araújo Miranda,1417
96966918,1,Bernardo Matias Cunha Macedo,9847
244663210,1,Paulo Hugo Faria Guerreiro,0219
276983068,1,Rui Isac Magalhães Vaz,2530
273769688,1,Diogo Cristiano Gonçalves Fonseca,9603
137980158,1,Frederico Enzo Amorim Cruz,1310
126503163,1,Diogo Bernardo Ribeiro Carneiro,1198
59280874,1,Fábio Tomé Lima Macedo,7048
26410485,1,Diogo Fábio Correia Pinheiro,2440
91700858,1,Diogo Frederico Paiva Ribeiro,2900
50142677,1,Nuno Gustavo Pinheiro Abreu,9365
270861701,1,Sebastião Francisco Faria Gonçalves,6991
45091893,1,Guilherme Duarte Sá Pacheco,8538
233761444,1,Kevin Joaquim Correia Vicente,2663
168868742,1,Hugo Artur Ribeiro Alves,4772
75866605,1,Rodrigo Gil Vicente Martins,2443
20108919,1,Ismael Lourenço Lima Magalhães,2640
261159926,1,Duarte Tomás Brito Pacheco,1187
290081106,1,Miguel Diego Coelho Mota,0786
116417234,1,Benjamim Carlos Carvalho Leal,8882
211188972,1,Tomás Edgar Gomes Abreu,3164
172104688,1,Diego Ian Jesus Gomes,7551
227907559,1,Dário Francisco Nascimento Teixeira,8130
56838519,1,Santiago Guilherme Lima Nogueira,8203
196515689,1,Vasco Artur Machado Rodrigues,3530
57914772,1,Marco Ângelo Alves Barbosa,5416
245453118,1,Santiago Tomás Pires Moura,5192
158451156,1,Octávio Luís Benancio Ferreira,1724
264982786,1,António Vicente Campos Costa,0495
260213935,1,Marco Vasco Moreira Batista,1068
127562363,1,Rúben André Barros Machado,8384
174505737,1,Benjamim Ivan Benancio Almeida,4905
280673149,1,Gabriel Cristiano Soares da Horta,7718
231959794,1,Octávio Frederico Cunha Ribeiro,6031
234340753,1,Frederico Henrique Nunes Nascimento,2265
219921345,1,Jaime Márcio Benancio Nascimento,7474
181803735,1,Carlos Eduardo Rodrigues Martins,9212
115104941,1,Enzo Dinis Cavalo Nunes,7406
241857706,1,Hugo Alexandre Leite Anjos,2344
155191832,1,Francisco David Cardoso Carneiro,3043
82382025,1,Matias Lucas Pinto Matos,8703
242909527,1,Paulo Lourenço Freitas Mendes,0788
253948654,1,Rafael Nuno Machado Anjos,2594
287331594,1,Eduardo Tomé Magalhães Reis,6773
52477001,1,André Artur Guerreiro Loureiro,9583
216278609,1,Dário Ricardo Lima Silva,9854
125673801,1,Carlos Fernando Guerreiro Carvalho,3579
200269337,1,Miguel Dário Domingues Lima,6546
23225340,1,António Tiago Barros Assunção,7474
168178552,1,Duarte Paulo Oliveira Morais,3656
195881880,1,Lucas Bernardo Antunes Guerreiro,7925
164512267,1,Ivan Frederico Pires Pereira,3383
244694670,1,Duarte Carlos Lopes Ferreira,3601
243492451,1,Kevin Rodrigo Paiva Cunha,8557
132166122,1,Lucas Vicente Carvalho Esteves,1835
57755317,1,Leonardo Ivan Alves Coelho,6152
114811439,1,José Pedro Lourenço Miranda,9957
166158909,1,Ângelo Lourenço Henriques Faria,9508
254730119,1,Ismael Simão Assunção Garcia,8785
258599436,1,Cristiano Tiago Figueiredo Marques,1301
85409424,1,Lucas Fernando Guerreiro Garcia,5943
38100880,1,Guilherme Benjamim Coelho Maia,7856
77026773,1,Gabriel Miguel Pinheiro Moura,3917
190866738,1,Dinis Jaime Gaspar Guerreiro,0444
67984158,1,José Dário Marques Oliveira,0374
151069466,1,Wilson Gustavo Machado Cardoso,5819
256940596,1,César Tomás Fernandes Melo,1368
61822586,1,Hugo Matias Benancio Silva,6172
187509526,1,Jorge Bernardo Sá Ferreira,9064
173545772,1,Jorge Cristiano Correia Cavalo,9191
190304543,1,Gil Joel Carvalho Rocha,3117
151865138,1,Gustavo Xavier Lopes Henriques,0098
188135962,1,Ian Gabriel Esteves Torres,4503
79185046,1,David Frederico Lima Valente,8933
49231223,1,Afonso Marco Alves Borges,5036
213871701,1,Ismael Fábio Moreira Amaral,2095
118840682,1,Martim Bernardo Ribeiro Mendes,4729
209513348,1,César Jaime Batista Pinheiro,9753
56378181,1,Henrique Cristiano Carvalho Sá,6920
21400433,1,Afonso Cristiano Vieira Neto,0439
61515834,1,Diogo Ivan Rocha Fonseca,8593
203331724,1,Joaquim Rui Batista Guerreiro,7653
63727085,1,Alexandre Tiago Borges Mendes,4246
68961148,1,Gonçalo Gustavo Moura Leal,1053
76886809,1,Miguel Duarte Costa Maia,1210
203913623,1,Rúben Dário Teixeira Cunha,7879
265624960,1,Davi Artur Loureiro Gonçalves,3775
156045981,1,Matias Alex Anjos Oliveira,6332
109711200,1,Leonardo Jorge Araújo Mota,1066
197546539,1,Ismael Santiago Gaspar Amaral,6886
70446110,1,Cristiano Sebastião Anjos Sousa,9737
276301260,1,Alex Nuno Valente Mendes,0112
164674664,1,Benjamim Tomé Paiva Miranda,1005
23210502,1,Márcio Sebastião Alves Cunha,7402
225516426,1,Ian Diogo Mota Andrade,5927
164697988,1,Alexandre Rui Lourenço Valente,2555
62219893,1,Xavier Duarte Carvalho Marques,6344
15383791,1,Alex Renato Magalhães Assunção,1005
74939101,1,Martim Luís Nunes Vicente,4166
131781915,1,Diogo Lucas Esteves Leite,2699
30595063,1,Henrique Fábio Leal da Horta,7667
23606911,1,Dinis Enzo Melo Fonseca,3123
249404473,1,Luís Márcio Sá Morais,2478
136312488,1,Kevin Luís Brito Valente,0387
38959831,1,Rui David Lima Amaral,2533
278744889,1,Daniel Manuel Gomes Alves,6568
193169531,1,Leonardo Henrique Figueiredo Cunha,7281
195976201,1,Márcio Henrique Pires Alves,6695
198190821,1,Ivan Daniel Neto Neves,1913
265173731,1,Fábio Tomé Andrade Vieira,5590
61025996,1,Isaac Matias Teixeira Amorim,6859
110169781,1,Enzo Jaime da Horta Pinto,7522
197744575,1,Ângelo Benjamim Figueiredo Mota,5175
47377750,1,Lucas Eduardo Martins Lourenço,2034
166074279,1,Ivan Marco Figueiredo Jesus,0358
162620350,1,Davi Manuel Henriques Campos,7736
242582335,1,David Ian Amaral Morais,9560
251573675,1,Xavier Simão Pires Figueiredo,8810
71577190,1,Bruno Ismael Macedo Sousa,1728
291716599,1,Ian Frederico Reis Paiva,4731
94967320,1,Henrique Brian Abreu Reis,5882
152481017,1,Lourenço Ângelo Fonseca Cunha,6680
283220596,1,Dinis Rui Coelho Guerreiro,1841
183095787,1,Octávio Bernardo Benancio Tavares,0551
77718846,1,Davi Benjamim Abreu Pinheiro,7681
155032573,1,Joaquim Ismael Vaz Torres,8600
148132191,1,João Fábio Teixeira Tavares,3497
41439663,1,Edgar Carlos Fernandes Neto,7164
267997219,1,Eduardo Rui Nunes Rocha,2381
256605715,1,Gustavo Ivan Paiva Barbosa,6440
268476984,1,Fernando Rui Antunes Vaz,8823
218122153,1,Jaime Carlos Cardoso Benancio,8263
63654216,1,Luís Alex Silva Garcia,6918
111133361,1,Ângelo Mateus Freitas Santos,4525
153535627,1,Jaime Bruno Antunes Almeida,1201
273932362,1,Simão Carlos da Horta Vieira,2441
263680928,1,João Renato Soares Martins,7562
62202238,1,Jaime Dinis Cunha Santos,2616
291262487,1,Daniel Ângelo Costa Garcia,6755
272483968,1,Alex César Pinho Cruz,8650
290882660,1,Matias Rafael Valente Moura,5574
294621434,1,Manuel Henrique Martins Matos,5623
88402674,1,Leandro David Nunes Azevedo,5502
171963817,1,Gustavo Carlos Neto Vicente,0645
111982741,1,Isac Hugo Macedo Soares,7959
191395996,1,Joel Guilherme Magalhães Coelho,6736
153349105,1,Renato David Batista Magalhães,1246
64797307,1,Eduardo Rúben Benancio Assunção,0638
52723413,1,Gabriel Hugo Simões Moreira,6357
198511095,1,Gil Luís Azevedo Soares,9469
279493755,1,Simão Frederico Santos Gomes,1465
53652108,1,Ângelo David Mendes Assunção,8423
146608692,1,Diego Octávio Santos Henriques,5548
283818120,1,Samuel Joel Gomes Barbosa,1108
288578195,1,Leonardo Eduardo Antunes Neves,5608
65609907,1,Gabriel Mateus Santos Amaral,1313
293045811,1,Samuel Jorge Abreu Brito,9847
177994436,1,Ângelo Artur Monteiro Jesus,1029
84825857,1,Fernando Sebastião Nunes Branco,2707
88485719,1,Jorge Guilherme Torres Leal,9760
262716737,1,Bruno Carlos Loureiro Morais,5241
20043260,1,António Frederico Fonseca Pinto,6130
284264628,1,Bernardo Rúben Amorim Batista,5678
128334696,1,Jaime Gonçalo Ferreira Assunção,1710
230828578,1,Diego Rúben Paiva Pereira,6175
231346134,1,Ismael Carlos Brito Lima,1022
82663823,1,Renato Ian Garcia Amorim,5037
81756464,1,Edgar Alexandre Pires Castro,9153
283586050,1,Mateus Octávio Lourenço Gomes,8929
295232406,1,Nuno Frederico Coelho Ferreira,3859
100821254,1,Artur André Martins Benancio,5367
58561994,1,Tomás Octávio Cavalo Fonseca,1493
105530721,1,Miguel Wilson Neves Lima,9757
41316897,1,Sebastião Guilherme Carneiro Freitas,1588
152161457,1,Gustavo Joaquim Baptista Benancio,5966
84976235,1,Tiago Jaime Torres Castro,3768
96049590,1,Cristiano César Vaz Magalhães,7265
197630200,1,Hugo Pedro Leal Vieira,9486
166435870,1,Ivan Ismael Pereira Moreira,9969
130242754,1,Xavier João Carvalho Barros,5099
296797647,1,Marco Dinis Gaspar Leite,1313
215015704,1,Márcio Afonso Ribeiro Santos,0769
121629656,1,Joaquim Duarte Maia Cardoso,0550
288573336,1,Octávio Matias Barbosa Monteiro,5623
30069324,1,António Samuel Leal Mendes,9722
52620175,1,Tiago Ângelo Garcia Nunes,9022
45707662,1,Joel Tomé Lima Castro,8542
30699234,1,Kevin Brian Guerreiro Esteves,6489
90512165,1,Gonçalo Fábio Mota Henriques,8676
23281169,1,Pedro Fábio Nogueira Batista,9111
113170286,1,Carlos Bernardo Rocha Gaspar,1400
14342864,1,Vicente Manuel Gomes Fernandes,9150
288922900,1,Dário Lourenço Maia Faria,9767
240246503,1,Gonçalo Simão Barros Nogueira,2674
244406018,1,Gonçalo Diego Borges da Horta,8694
31706364,1,Gustavo Afonso Sousa Miranda,3036
184174377,1,Martim Tomé Macedo Figueiredo,7441
114752321,1,Diego Artur Nogueira Lopes,6950
200449387,1,Fábio Kevin Tavares Fernandes,9673
149017588,1,Jorge Matias Abreu Borges,9155
65363049,1,Gustavo António Rodrigues Ribeiro,9152
175171171,1,Gil Bernardo Mendes Andrade,5047
74162430,1,Manuel Edgar Fernandes Leal,9241
42528472,1,Leonardo Tiago Magalhães Miranda,3135
173126207,1,Simão Henrique Assunção Domingues,6324
66580317,1,Vicente Gustavo Nogueira Araújo,0450
59849132,1,Kevin Sebastião Castro Lima,6782
80951765,1,Hugo Artur Rocha Cruz,6708
68109524,1,Gonçalo Frederico Torres Benancio,3334
135510071,1,André Vicente Moreira Brito,2878
129687252,1,Carlos Davi Fernandes Melo,0393
174038772,1,Davi João Alves Teixeira,2685
259946887,1,Benjamim Renato Sousa Simões,9807
173500777,1,Luís Vasco Pinho Rocha,6497
103396718,1,Davi Diego Lourenço Oliveira,4792
53686438,1,Leandro Jaime Pinho Moreira,1354
254685906,1,Ivan António Melo Loureiro,1564
161406401,1,Henrique Rodrigo Vicente Guerreiro,7214
287508232,1,Guilherme Ian Gonçalves Carneiro,7594
73932381,1,Jaime Miguel da Horta Amaral,3817
213179987,1,Paulo Ivan Anjos Branco,1729
92417108,1,Alex Manuel Macedo Batista,9874
191632065,1,Ismael Davi Castro Lopes,0618
141643816,1,Octávio César Tavares Brito,6438
28609236,1,Rui Ismael Carvalho Araújo,8971
161217471,1,Santiago Nuno Martins Branco,1304
279969320,1,Eduardo Paulo Borges Cruz,0844
139846566,1,Leonardo Dário Alves Machado,4462
191688959,1,Tiago Luís Lima Rodrigues,2336
160513169,1,Isaac Henrique Moura Lima,3572
188242578,1,Joaquim Vasco Mota Correia,9713
218276367,1,Leonardo Octávio Fernandes Andrade,1170
199279702,1,Rodrigo Rui Cardoso Carneiro,0763
229150029,1,Frederico Tomás Gaspar Pinheiro,6586
73357658,1,Dário Alex Ribeiro Almeida,3579
252746551,1,Enzo Mateus Torres Soares,1533
70928358,1,Jorge Diego Amaral Branco,8459
189208528,1,Octávio César Andrade Pereira,4568
261293748,1,Joel Eduardo Nogueira Paiva,4917
27580173,1,Jorge Leonardo Coelho Leal,7628
162333058,1,Rafael Pedro Borges Pacheco,0846
297167616,1,Leonardo João Gonçalves Coelho,3367
26308524,1,Francisco Afonso Batista Freitas,7715
249870125,1,Benjamim Xavier Silva Azevedo,1189
154394187,1,Joel Octávio Reis Alves,3997
273028065,1,Daniel Renato Nunes Anjos,1056
20243032,1,Francisco Bernardo Fernandes Vaz,4922
202690840,1,Rui Daniel Barros Cunha,9309
10976863,1,Lucas Gustavo Rocha Soares,5509
229943240,1,André Rafael Silva Torres,5589
223968520,1,Tiago Nuno Vaz Cunha,6395
250576531,1,Alex Lourenço Neto Garcia,0462
196795017,1,Diego Frederico Martins Fernandes,0134
21834682,1,Renato Xavier Morais Rodrigues,6296
27545705,1,Eduardo Hugo Ferreira Batista,1568
160509163,1,David Rui Santos Leal,6763
123066854,1,Leonardo António Morais Moreira,0239
199866842,1,Kevin Jaime Maia Teixeira,9536
21044426,1,Pedro Vasco Carvalho Monteiro,8341
93422770,1,Joel Ian Cavalo Barros,4178
250385220,1,Diego Jorge Pinto Leite,1612
264411627,1,Kevin Gustavo Moreira Sousa,6570
79499781,1,César Octávio Marques Rocha,8496
231596945,1,Lourenço Bernardo Loureiro Nogueira,8349
37729776,1,Leandro Gustavo Fernandes Faria,5734
42543628,1,José Simão Gaspar Rodrigues,1081
129746362,1,Samuel Fernando Ramos Nunes,4122
34395040,1,Tomé Frederico Macedo Ferreira,0708
66168656,1,Joel Leandro Carneiro Ramos,0126
298670181,1,Miguel Bruno Ferreira Pires,1957
34500736,1,Bernardo Dário Mendes Benancio,7453
59668618,1,Rafael João Correia Jesus,9929
259856210,1,Octávio Leandro Vaz Simões,7949
223983348,1,Nuno Márcio Morais Matos,6014
129859315,1,Jaime Manuel Paiva Pires,1183
239960989,1,Jorge Octávio Reis Araújo,8149
99597773,1,Rodrigo Gustavo Alves Barros,8432
268158137,1,Gabriel Davi Reis Matos,1730
230965327,1,Cristiano Lucas Benancio Gonçalves,1873
240721262,1,Tomás Rodrigo Mota Moura,7603
299349842,1,Luísa Carminho Loureiro Magalhães,5195
136879149,1,Áurea Ariana Lima Mendes,8121
117347284,1,Luísa Madalena Ferreira Ribeiro,8893
117909715,1,Camila Núria Lourenço Magalhães,6540
179188394,1,Sara Raissa Neto Magalhães,0576
25420019,1,Melissa Mélanie Sousa Faria,8603
61336408,1,Iara Eva Antunes Ramos,5210
52654998,1,Ariana Bianca da Horta Vieira,1777
110694994,1,Kyara Noa Teixeira Alves,5246
250127383,1,Adriana Irina Marques Torres,1518
117947648,1,Maiara Isis Reis Sousa,2091
219423635,1,Lorena Beatriz Lopes Rodrigues,5300
47086445,1,Adriana Luna Lourenço Melo,9194
235712295,1,Kyara Liliana Pacheco Fonseca,4221
287328788,1,Yasmin Matilde Matos Benancio,9497
239423766,1,Luísa Constança Anjos Matias,7506
44626622,1,Constança Lorena Rocha Morais,2468
130858046,1,Luísa Isabela Henriques Garcia,8231
132245709,1,Íris Kyara Guerreiro Rodrigues,0762
288826268,1,Fabiana Raissa Sá Matias,5699
213530956,1,Filipa Clara Valente Simões,8544
13044667,1,Gabriela Safira Vicente Reis,0969
207759948,1,Kyara Violeta Carneiro Tavares,3289
104246159,1,Violeta Mariana Pinho Magalhães,1987
85113149,1,Clara Daniela Araújo Santos,1199
135731948,1,Carminho Beatriz Abreu Vaz,8781
194891394,1,Núria Paloma Miranda Pinho,0005
36799854,1,Aline Constança Torres Henriques,9376
136695874,1,Noa Mia Almeida Borges,8538
64853680,1,Letícia Sofia Coelho Antunes,8989
288849740,1,Mia Daniela Cunha Anjos,0168
102710214,1,Ana Tatiana Pinho Pereira,0899
94944092,1,Liliana Mia Garcia Valente,7952
178544052,1,Yara Pilar Baptista Domingues,2770
114754444,1,Alícia Safira Moura Andrade,2424
39453314,1,Alice Maiara Anjos Morais,8829
199245953,1,Miriam Leonor Leal Campos,7431
264036744,1,Núria Constança Maia Magalhães,2474
91825312,1,Letícia Yara Soares Leal,3815
60155321,1,Joana Mariana Valente Leite,4354
140282922,1,Luana Alice Costa Ribeiro,0938
94212037,1,Ariana Íris Sá Neves,7308
190820232,1,Tatiana Isabela Reis Jesus,0045
57232263,1,Madalena Maiara Vaz Neves,8323
12249177,1,Constança Beatriz Barbosa Esteves,5027
190774968,1,Daniela Isabel Almeida Andrade,4461
97628931,1,Maria Lorena Coelho Gaspar,5083
